sink_biomass	0.0	0.912924166	0.912924166
posABC-2	0.0	0.0	0.0
R01183	0.0	0.0	0.0
TECA4S_Cbes	0.0	0.002839287	0.002839287
posABC	0.0	0.0	0.0
R02707	0.0	-999.992888272	1000.0
R07160	0.0	0.0	0.064766532
R00586	0.0	-0.042170808	-0.042170808
R02003	0.0	0.0	0.0
R01818	0.0	0.0	0.0
R10035	0.0	0.0	0.0
R07168	0.0	0.0	0.042170808
R07280	0.0	0.022180538	0.022313743
R01954	0.0	0.077720378	0.077720378
lacABC	0.0	0.0	0.0
R08614_kz	0.0	0.0	18.18665
R04936	0.0	0.0	0.0
R02727	0.0	0.0	0.0
GaltABC	0.0	0.0	0.0
xgosABC-2	0.0	0.0	0.0
R10040	0.0	0.0	0.0
R04509	0.0	3.7834e-05	0.000203501
R02413	0.0	-0.195113594	-0.194947926
R02412	0.0	0.194947926	0.195113594
R04112	0.0	0.0	0.0
KAS17_1	0.0	0.012953306	0.012953306
KAS17_2	0.0	0.006476653	0.006476653
R00674	0.0	0.0	0.017027613
R00104	0.0	0.001003771	0.001003771
R02557	0.0	0.0	0.0
R03789	0.0	0.0	0.0
R00772	0.0	0.0	72.7466
R00771	0.0	-0.541538525	72.205061474
R01049	0.0	0.175530355	0.245400504
R01326	0.0	0.0	72.7466
R01325	0.0	0.431797524	0.431797524
xosABC	0.0	0.0	0.0
R01737	0.0	0.0	1000.0
R01329	0.0	0.0	0.0
HemG	0.0	0.0	1000.0
EX_C00186[e]	0.0	0.0	134.088843594
R02918	0.0	0.081047256	0.081047256
Lac-symp	0.0	0.0	134.088843594
R07413	0.0	0.0	0.0
EX_C19609[e]	0.0	0.0	0.0
R11307_kz	0.0	0.0	0.3337
R00036	0.0	0.0	0.0
vb12ABC	0.0	0.0	0.0
R02301	0.0	0.0	0.0
R10002	0.0	0.050711309	0.050977719
R03658	0.0	0.174279392	0.174279392
R01135	0.0	0.100930055	0.101095722
R01132	0.0	0.0	0.0
R01130	0.0	0.106088953	0.106222159
KAS11	0.0	0.226682862	0.226682862
R00952	0.0	0.0	36.3733
R05048	0.0	0.0	0.051297202
R01785	0.0	0.0	0.0
R00217	0.0	0.0	661.20763477
12DAG3PS	0.0	0.006476653	0.006476653
sink_suc	0.0	0.002290413	0.002290413
R01030	0.0	0.0	0.0
R03457	0.0	0.026231059	0.026231059
R01248	0.0	0.0	0.061072729
R00351	0.0	-0.431797524	-0.431797524
R02985	0.0	0.0	0.0
14GLACANASE	0.0	0.0	0.0
Biomass_Cbescii	0.0	0.912924166	0.912924166
R00355	0.0	-169.479353268	2.372837135
R03458	0.0	-0.022313743	-0.022180538
R03459	0.0	0.022180538	0.022313743
R02239	0.0	4.1795e-05	257.777630592
KAS1OH3	0.0	0.051813225	0.051813225
R00921	0.0	0.0	0.0
R02237	0.0	0.000319482	0.000319482
R02236	0.0	-4.5519e-05	-4.5518e-05
nh4t	0.0	4.371169217	4.512105004
R07133	0.0	0.0	0.0
R01555	0.0	0.0	0.0
R02112_kz	0.0	0.0	0.0
R03634	0.0	0.0	0.0
R04463	0.0	0.180825784	0.181290323
R05630	0.0	0.092953921	0.092953921
R09593	0.0	0.0	0.0
R01251	0.0	0.0	0.061072729
R05634	0.0	0.0	0.0
R10811_kz	0.0	0.0	0.0
R05636	0.0	3.7834e-05	0.000203501
R05637	0.0	0.0	0.0
R01855	0.0	0.0	0.0
R01856	0.0	-0.050977719	-0.050711309
KAS8	0.0	0.077719838	0.077719838
R02777	0.0	0.0	0.0
KAS6	0.0	0.012953306	0.012953306
R01859	0.0	0.0	0.0
KAS3	0.0	0.045336572	0.045336572
KAS2	0.0	0.019429959	0.019429959
EX_C00009[e]	0.0	-1.0	-0.999999999
EX_C14818[e]	0.0	-0.009804104	-0.009804104
R09735	0.0	0.0	0.0
ARSt1	0.0	0.0	0.0
glyASE	0.0	0.0	0.0
EX_C00097[e]	0.0	-0.072824512	-0.072658845
R03024	0.0	0.0	0.0
Zn2efflux	0.0	0.0	214.81465733
R03182	0.0	0.0	0.0
melibABC	0.0	0.0	0.0
h2ot	0.0	-86.474088773	435.252256551
R02735	0.0	0.267233314	0.267233314
R00481_zws	0.0	0.002290413	0.002290413
R01920	0.0	0.0	0.0
EX_C00076[e]	0.0	-0.004566859	-0.004566859
R08221	0.0	0.0	0.0
R00431	0.0	-129.747140602	531.460927084
R10147	0.0	0.267233314	0.267233314
R04383	0.0	0.0	0.0
R03898	0.0	-67.489050307	131.031973589
R05046	0.0	0.0	0.051297202
R03896	0.0	-67.489050307	131.031973589
R08198	0.0	0.0	0.0
PPTGS_Cbes	0.0	0.092953921	0.092953921
R04573	0.0	0.0	0.0
LIPO1S24_Cbes	0.0	6.244e-06	6.244e-06
R09030	0.0	0.0	0.0
AguX	0.0	0.0	0.0
DeoABC	0.0	0.0	0.0
R06513	0.0	0.0	0.0
R06514	0.0	0.0	0.0
R01104	0.0	0.0	0.0
R10712	0.0	0.0	0.0
R02110	0.0	0.0	0.0
fucABC	0.0	0.0	0.0
R00299	0.0	0.0	72.7466
R00177	0.0	-0.000203501	-3.7834e-05
R00178	0.0	0.0	0.0
R03291	0.0	0.0	0.0
R05553	0.0	0.000319482	0.000319482
R03293	0.0	0.0	0.0
R01445_kz	0.0	0.0	18.18665
ACt6	0.0	0.0	201.133265391
R01103	0.0	0.0	0.0
R05070	0.0	0.183314239	0.183314239
R04972	0.0	0.0	0.0
16GLACANASE	0.0	0.0	0.0
R00986	0.0	0.0	0.017027613
R01072	0.0	-0.181290323	-0.180825784
R01073	0.0	-0.017027613	-0.017027613
R02783	0.0	0.092953921	0.092953921
R01071	0.0	-0.026231059	-0.026231059
EX_C00022[e]	0.0	0.0	139.38357337
R01074	0.0	0.0	0.0
R02788	0.0	0.092953921	0.092953921
R01078	0.0	0.0	0.0
R02748	0.0	0.0	0.0
R01175	0.0	0.0	0.0
sink_dads	0.0	3.7834e-05	0.000203501
R03801	0.0	0.0	18.0198
R03802	0.0	0.0	0.0
R00315	0.0	-27.445711468	133.460900844
PYRt2	0.0	0.0	139.38357337
R01373	0.0	0.096515739	0.177766498
R04378	0.0	0.0	0.0
R08127	0.0	0.0	0.0
R04377	0.0	4.1795e-05	4.1795e-05
R10807	0.0	0.0	0.0
ThiT	0.0	0.0	0.000165667
R01771	0.0	0.085080033	0.085080033
R09959	0.0	0.050711309	0.050977719
R03165	0.0	0.0	0.0
R01775	0.0	-67.799615388	130.721408507
R03163	0.0	0.0	0.0
R01776	0.0	-130.806488541	67.714535355
FUCASE2	0.0	0.0	0.0
niUpt	0.0	0.0	0.0
R05850	0.0	0.0	0.0
R05679	0.0	0.0	0.0
EX_C00175[e]	0.0	0.0	0.0
R02887_kz	0.0	0.0	18.0198
R02734	0.0	0.0	0.0
R01518	0.0	13.092024305	141.981085114
R02733	0.0	0.0	0.0
R00549	0.0	0.022313743	0.022313743
R01513	0.0	0.380252624	0.380717163
R01512	0.0	-1000.0	1000.0
R00985	0.0	0.0	0.017027613
R01514	0.0	0.0	0.0
R01100	0.0	0.0	0.0
R01101	0.0	0.0	0.0
NMPK	0.0	-999.94475556	1000.0
GOSASE	0.0	0.0	0.0
R09952	0.0	0.0	0.0
R00260	0.0	0.092953921	0.092953921
R02437	0.0	0.0	0.0
EpxqR	0.0	0.0	0.0
R04208	0.0	0.180825784	0.181290323
R02240	0.0	0.0	257.777588796
R01580	0.0	0.0	0.0
R11308_kz2	0.0	0.0	18.0198
CelF	0.0	0.0	0.3337
R08689	0.0	0.0	0.0
TP_H2	0.0	0.0	794.014689977
R00856	0.0	0.420337814	0.420337814
R05071	0.0	0.65747803	0.65747803
R04998	0.0	0.0	0.0
R04617	0.0	0.092953921	0.092953921
R01663	0.0	0.0	128.888794398
R00189	0.0	0.0	257.777588796
nh4	0.0	4.371169217	4.512105004
R03348	0.0	-0.002290413	-0.002290413
R04559	0.0	0.180787949	0.181086822
R04751	0.0	0.0	0.0
CaNaEx	0.0	0.004566859	0.293641125
R01209	0.0	0.0	0.0
R03066	0.0	0.0	0.000319482
R12152	0.0	0.026231059	0.026231059
R01194	0.0	0.0	0.0
R01196	0.0	-22.894976496	138.011635817
R03665	0.0	0.133329023	0.133329023
R03664	0.0	0.017027613	0.017027613
R01199	0.0	0.0	0.0
R01969	0.0	-0.050977719	-0.050711309
R02296	0.0	0.0	0.0
R03662	0.0	0.11242297	0.11242297
cuEfflux	0.0	0.0	0.0
manABC	0.0	0.0	0.0
R07175	0.0	0.0	0.0
TP_CO	0.0	3.7834e-05	0.000203501
R01801	0.0	0.006434857	0.006434857
R09394	0.0	0.0	0.0
R09592	0.0	0.0	0.0
R02984	0.0	0.0	0.0
EX_C00120[e]	0.0	0.0	0.0
R04929	0.0	0.0	0.0
R10209	0.0	0.0	0.0
hco3	0.0	-8.607286151	3.365763171
R05688	0.0	0.0	0.0
R03940	0.0	0.0	0.0
R00137	0.0	-257.775298383	0.002290413
R00130	0.0	0.008970575	0.008970575
R04231	0.0	0.008970575	0.008970575
R02421	0.0	0.045814871	0.045814871
R04206	0.0	0.0	0.0
R03018	0.0	0.008970575	0.008970575
xgosABC-1	0.0	0.0	0.0
R03014	0.0	0.0	0.0
R03013	0.0	0.026231059	0.026231059
EX_C00031[e]	0.0	0.0	64.444397199
R00768	0.0	0.298697924	0.298697924
TP_NH3	0.0	0.0	0.0
R00760	0.0	0.0	0.0
R03194	0.0	-1000.0	1000.0
R01056	0.0	-0.213762371	-0.21348626
R02869	0.0	0.0	0.0
R02864	0.0	0.0	0.0
R07405	0.0	0.180787949	0.181086822
R07399	0.0	-67.489050307	131.031973589
R04405	0.0	0.0	0.0
LIPO3S24_Cbes	0.0	1.6568e-05	1.6568e-05
MgtE	0.0	0.0	0.048807686
R03243	0.0	-0.026231059	-0.026231059
R03241	0.0	0.0	0.0
R00004	0.0	0.0	257.777588796
R04035	0.0	0.026231059	0.026231059
R04037	0.0	0.026231059	0.026231059
sink_preQ1	0.0	0.050711309	0.050977719
R03084	0.0	0.194947926	0.195113594
Rnf_Na	0.0	0.0	0.867222797
R01639	0.0	0.0	0.0
R03083	0.0	0.194947926	0.195113594
EX_C00253[e]	0.0	0.0	0.0
R00619	0.0	0.000203501	0.000203501
LIPO2S24_Cbes	0.0	5.578e-06	5.578e-06
R05032	0.0	0.092953921	0.092953921
R05030	0.0	0.0	0.0
R00948	0.0	0.366518968	0.366518968
R00945	0.0	-0.293437388	-0.292972849
R00946	0.0	0.042170808	0.042170808
R03947	0.0	0.0	0.0
R00943	0.0	0.151844637	0.152143509
R00942	0.0	0.0	0.0
R00228	0.0	0.0	0.0
R00342	0.0	-70.697240168	299.65762537
R01799	0.0	0.006434857	0.006434857
AXE	0.0	0.0	0.0
R05884	0.0	0.0	0.0
R04325	0.0	-999.819174215	999.944460626
R04326	0.0	-999.763634842	1000.0
R03443	0.0	-0.077720378	-0.077720378
R03067	0.0	0.0	0.000319482
EX_C00038[e]	0.0	-0.002790195	-0.002790195
R03232	0.0	0.0	0.0
R03231	0.0	0.0	0.0
malABC	0.0	0.0	0.0
R05627	0.0	0.092953921	0.092953921
R05789	0.0	0.0	0.0
R09365	0.0	0.0	0.0
R05629	0.0	0.0	0.0
EX_C00314[e]	0.0	0.0	0.0
R01561	0.0	0.0	0.0
R05142	0.0	0.0	0.0
R02649	0.0	0.077720378	0.077720378
R05141	0.0	0.0	0.0
R01090	0.0	-0.178392464	-0.178392464
R01092	0.0	0.0	0.0
BioY	0.0	0.0	0.0
leuABC	0.0	0.0	0.0
Acetoin-t	0.0	0.0	79.401468997
celbABC	0.0	0.038083499	36.3733
dna_met	0.0	0.008216317	0.008216317
R02059	0.0	0.0	0.0
EX_C00864[e]	0.0	0.0	0.0
R00868	0.0	0.0	0.0
ANTIMt1	0.0	0.0	0.0
R08244	0.0	0.0	0.0
R08245	0.0	0.0	0.0
R04144	0.0	0.180825784	0.181290323
R08240	0.0	0.0	0.0
R06613	0.0	0.005466307	0.005466307
R03661	0.0	0.061072729	0.061072729
EX_C05776[e]	0.0	0.0	0.0
R03660	0.0	0.096515739	0.096515739
R04783	0.0	0.0	0.0
EX_C00466[e]	0.0	0.0	79.401468997
R05711	0.0	0.0	0.0
R02508	0.0	0.0	0.0
R03663	0.0	0.085080033	0.085080033
R03193	0.0	0.092953921	0.092953921
R03192	0.0	0.0	0.092953921
R03191	0.0	0.0	0.092953921
R03197	0.0	0.0	0.0
ATPSYN	0.0	-172.237431436	42.593495123
R05633	0.0	0.0	0.0
R00401	0.0	0.322216567	0.322216567
R08231	0.0	0.0	0.0
R08237	0.0	0.0	0.0
lta_met	0.0	0.027752894	0.027752894
R02328	0.0	0.0	0.0
PGK2	0.0	-1000.0	1000.0
XOSASE	0.0	0.0	0.0
carb_met	0.0	0.060252994	0.060252994
R11633	0.0	-0.048005762	-0.047739352
R04440	0.0	-0.65747803	-0.65747803
R04441	0.0	0.65747803	0.65747803
R11636	0.0	0.002971957	128.891766355
R02749	0.0	-0.050977719	-0.050711309
R10339	0.0	0.0	0.0
R02473	0.0	0.008970575	0.008970575
R02472	0.0	-0.008970575	-0.008970575
R04560	0.0	0.207019009	0.207317881
R11635	0.0	-128.88332809	0.005466307
TECA3S45_Cbes	0.0	0.001661572	0.001661572
rhaABC	0.0	0.0	0.0
malateT	0.0	0.0	0.0
R00161	0.0	0.008204255	0.008204255
R00658	0.0	13.092024305	141.981085114
R01466	0.0	0.085080033	0.085080033
caEfflux	0.0	0.0	0.289074265
R00651	0.0	0.0	0.0
R01061	0.0	-418.917831536	142.361470943
R11634	0.0	0.005466307	0.005466307
EX_C00001[e]	0.0	-453.272056551	36.198996724
EX_C00106[e]	0.0	-0.069405609	0.0
R01067	0.0	0.226397632	0.226751726
R01066	0.0	-0.050977719	-0.050711309
R01068	0.0	7.203852603	71.648516212
R08567	0.0	0.0	0.006476653
EX_C00568[e]	0.0	0.0	0.0
EX_C06232[e]	0.0	0.0	0.0
R01993	0.0	-0.069405609	0.0
Xylase	0.0	0.0	0.0
EX_C00288[e]	0.0	-11.90334484	0.0
R00502	0.0	0.0	0.0
R00306	0.0	0.0	36.3733
BF-Nfn	0.0	-127.047445171	157.553773839
EX_C00070[e]	0.0	0.0	0.0
R02360_kz	0.0	0.0	0.0
R01665	0.0	0.0	0.0
starchASE	0.0	0.0	0.0
R01433_kz	0.0	0.0	0.0
ArabABC	0.0	0.0	0.0
R11372	0.0	0.0	0.0
R02484	0.0	0.0	0.0
R01668	0.0	0.0	128.888794398
R01526	0.0	0.0	0.0
R01288	0.0	-999.957829191	1000.0
R03171	0.0	0.0	0.006476653
R05662	0.0	0.0	0.0
R01287	0.0	-999.957829191	1000.0
R01529	0.0	-0.258389859	-0.257847337
TrkH	0.0	0.13115001	0.13115001
EX_C00725[e]	0.0	0.0	0.0
R02689	0.0	4.1795e-05	4.1795e-05
R02720	0.0	0.0	0.0
R00578	0.0	0.0	0.0
R05068	0.0	-0.183314239	-0.183314239
R00575	0.0	0.077720378	0.147125987
R01444	0.0	0.0	18.0198
R00570	0.0	0.435743247	258.213332043
R00573	0.0	0.02317345	128.911967848
hco3ABC	0.0	0.0	11.90334484
R07404	0.0	0.180787949	0.181086822
R03531	0.0	0.0	0.0
R02098	0.0	0.0	0.0
R04212	0.0	-0.095451638	-0.095451638
R02094	0.0	0.005466307	257.783055104
R02090	0.0	0.0	0.0
R02093	0.0	0.005466307	257.783055104
R00371	0.0	0.0	0.0
ETOHt1	0.0	0.0	0.0
12PD_TP	0.0	0.0	0.0
R01790_kz	0.0	0.0	0.0
R02258	0.0	0.0	0.0
R04109	0.0	0.0	0.0
EX_C00033[e]	0.0	0.0	201.133265391
R08612_kz	0.0	0.0	0.0
R01402	0.0	0.0	0.0
R03905	0.0	-0.054994297	-0.054994297
R04620	0.0	0.0	0.0
R08368	0.0	0.0	0.0
R10089	0.0	0.0	0.0
R09660	0.0	0.0	0.0
R01230	0.0	0.106088953	0.106222159
R00883	0.0	-661.20763477	0.0
R00885	0.0	0.0	661.20763477
QueA	0.0	0.0	0.0
R03659	0.0	0.042170808	0.042170808
MBH	0.0	0.0	859.258629321
R03650	0.0	0.021479626	0.021479626
R03651	0.0	0.054994297	0.054994297
R03654	0.0	0.112147064	0.112147064
R03655	0.0	0.026231059	0.026231059
R03656	0.0	0.176837586	0.176837586
R03657	0.0	0.178392464	0.178392464
R01878	0.0	0.0	0.0
R00289	0.0	0.175019557	0.175019557
R01870	0.0	-0.069405609	0.0
R01876	0.0	-0.069405609	0.0
uraUpt	0.0	0.0	0.069405609
ARSNAt1	0.0	0.0	0.0
trehABC	0.0	0.0	0.0
EX_C00237[e]	0.0	3.7834e-05	0.000203501
R02439	0.0	0.0	0.0
R09978	0.0	0.050711309	0.050977719
R00127	0.0	-1000.0	1000.0
R05332	0.0	0.298697924	0.298697924
R02539	0.0	0.0	0.0
R00084	0.0	0.0	0.0
GlcABC	0.0	0.0	72.0792
R00087	0.0	0.0	257.777588796
R00754	0.0	0.0	0.0
R00756	0.0	0.0	661.20763477
EX_C00080[e]	0.0	-6.3095e-05	198.503609398
R05680	0.0	0.0	0.0
R03005	0.0	0.0	257.777588796
R00694	0.0	-0.177766498	-0.096515739
xosABC-2	0.0	0.0	0.0
R00691	0.0	-0.081250758	0.0
R00330	0.0	-1000.0	1000.0
EX_C01342[e]	0.0	-4.512105004	-4.371169217
R01902	0.0	0.0	0.0
R08566	0.0	0.0	0.272019435
R01900	0.0	-0.431797524	-0.431797524
BF-H2ase	0.0	-429.62931466	397.007344988
R00451	0.0	0.174279392	0.174279392
R08260	0.0	0.0	0.0
R02971	0.0	0.0	0.0
R01658	0.0	0.0	0.0
R09099	0.0	0.0	0.0
RibU	0.0	0.0	0.000133205
R01655	0.0	-999.763634842	1000.0
R01652	0.0	0.450411899	0.450411899
R07605	0.0	-0.050977719	-0.050711309
R01651	0.0	0.0	0.272019435
R02322	0.0	-0.002290413	257.775298383
R02282	0.0	0.077720378	0.077720378
R02283	0.0	-0.077720378	-0.077720378
R00156	0.0	0.543123091	258.320711888
R00230	0.0	-27.445711468	133.460900844
R02110_kz	0.0	0.045814871	0.045814871
EX_C02917[e]	0.0	0.0	0.0
R00014	0.0	0.65747803	80.058947028
R04001	0.0	-1000.0	999.5495881
R00158	0.0	0.254649888	258.032238684
XLBASE	0.0	0.0	0.0
XyloseABC	0.0	0.0	0.0
R03132	0.0	0.0	0.0
R01626	0.0	3.03755036	3.037550361
R01625	0.0	0.0	0.0
R01150	0.0	0.092953921	0.092953921
EX_C00282[e]	0.0	0.0	794.014689977
R01157	0.0	0.0	0.0
R03471	0.0	0.0	0.0
R01158	0.0	0.026231059	0.026231059
R00332	0.0	-999.94475556	1000.0
R00239	0.0	0.061072729	0.061072729
EX_C00504[e]	0.0	-4.5519e-05	-4.5518e-05
R01397	0.0	0.0	0.069405609
R01010	0.0	0.0	0.0
R01398	0.0	0.077720378	0.077720378
R01015	0.0	6.528676695	70.973340304
R02199	0.0	-0.176837586	-0.176837586
R03472	0.0	3.7834e-05	0.000203501
mosABC	0.0	0.0	0.0
ileABC	0.0	0.0	0.0
R10867	0.0	0.0	0.0
coEfflux	0.0	0.0	0.0
R00764	0.0	-589.559151859	71.648516212
EX_C20679[e]	0.0	0.0	0.0
R01716	0.0	0.000319482	0.000319482
R01715	0.0	0.17760083	0.177766498
R01714	0.0	0.194947926	0.195113594
R03223	0.0	3.7834e-05	0.000203501
R01718	0.0	0.0	0.0
GlcnABC	0.0	0.0	0.0
TECA2S45_Cbes	0.0	0.00214543	0.00214543
R00489	0.0	0.008970575	0.008970575
R01470	0.0	0.0	0.0
R08648	0.0	0.183314239	0.183314239
R00480	0.0	-130.454175193	68.066848703
R00529	0.0	0.0	0.0
R01570	0.0	0.0	0.0
R06178	0.0	0.0	0.0
R02060	0.0	-0.298697924	-0.298697924
R02061	0.0	0.0	0.0
R01086	0.0	0.077720378	0.077720378
R05743	0.0	0.0	0.0
R01083	0.0	0.100930055	0.101095722
R01082	0.0	-299.65762537	70.697240168
R02262	0.0	0.0	0.0
R02263	0.0	0.0	0.0
R08359	0.0	0.0	0.0
R02100	0.0	-128.88332809	0.005466307
MntH	0.0	0.0	0.0
R04672	0.0	-80.058947028	-0.65747803
PECASE	0.0	0.0	0.0
R08553	0.0	0.0	0.0
R04173	0.0	-0.380717163	-0.380252624
EX_C00011[e]	0.0	0.0	400.884081062
R07613	0.0	-0.267233314	-0.267233314
R07264_kz	0.0	0.0	0.0
R04773	0.0	0.0	0.0
R04771	0.0	0.0	0.0
R00416	0.0	0.298697924	0.298697924
R00414	0.0	-999.992888272	1000.0
R00418	0.0	0.085178629	0.085178629
cosABC	0.0	0.0	18.0198
R02628	0.0	0.0	0.0
piABC	0.0	0.0	0.867222797
R01826	0.0	0.194947926	0.195113594
R01829	0.0	0.0	0.0
sink_gatp	0.0	0.000319482	0.000319482
R04457	0.0	0.044361077	0.044627487
FUCASE	0.0	0.0	0.0
R05605	0.0	0.0	0.0
R04519	0.0	0.0	0.0
R05577	0.0	0.096828416	0.096828416
R08238	0.0	0.0	0.0
R00896	0.0	0.0	0.0
R05578	0.0	0.144736713	0.144736713
R08575	0.0	-0.031638132	-0.031449705
R05606	0.0	-1000.0	0.0
R00660	0.0	0.092953921	0.092953921
R02568	0.0	0.0	0.0
R00662	0.0	0.0	257.777588796
R00114	0.0	0.0	171.851725864
rhaosABC	0.0	0.0	0.0
R07161	0.0	0.0	0.0
R00709	0.0	0.431797524	0.431797524
R11323	0.0	0.0	257.777588796
MgCaAT	0.0	0.0	0.048807686
R00703	0.0	-134.088843594	0.0
R10039	0.0	0.0	0.0
axosABC	0.0	0.0	0.0
R01353	0.0	0.0	0.0
R01728	0.0	0.0	0.081250758
R01054	0.0	0.0	0.0
R01724	0.0	0.0	0.0
R01057	0.0	-0.069405609	0.0
R04426	0.0	0.450411899	0.450411899
Cd2efflux	0.0	0.0	0.0
R04420	0.0	0.0	0.0
R02926	0.0	0.0	0.0
R07281	0.0	0.044361077	0.044627487
EX_C00305[e]	0.0	-0.048807686	-0.048807686
R04292	0.0	-0.002290413	-0.002290413
pro_met	0.0	0.250141221	0.250141221
R07456	0.0	0.0	0.0
LIPO4S24_Cbes	0.0	1.3404e-05	1.3404e-05
R02340	0.0	0.0	0.017027613
R04198	0.0	0.0	0.267233314
R04199	0.0	0.0	0.267233314
R03269	0.0	0.008970575	0.008970575
R03260	0.0	-1000.0	1000.0
R02485	0.0	0.0	0.0
R05839	0.0	0.0	0.0
R01579	0.0	0.0	0.0
R05069	0.0	0.183314239	0.183314239
R00801	0.0	0.0	0.0
AbfA	0.0	0.0	0.0
R11624	0.0	0.0	0.0
Acetoin-Syn	0.0	0.0	79.401468997
R00200	0.0	0.0	661.20763477
RhiN	0.0	0.0	0.0
R00206	0.0	-389.962958155	271.245375941
R01432	0.0	0.0	0.0
R05052	0.0	0.0	0.0
pit	0.0	0.132777202	1.0
R00566	0.0	0.0	0.0
R01127	0.0	-0.207317881	-0.207019009
piH	0.0	0.0	322.221985995
R02142	0.0	0.0	0.0
R03503	0.0	0.0	0.000319482
R02147	0.0	0.0	0.0
R03508	0.0	0.017027613	0.017027613
R03509	0.0	0.017027613	0.017027613
R11581	0.0	0.0	0.0
R10859	0.0	0.0	0.0
R00939	0.0	0.0	0.000365001
R03313	0.0	-0.061072729	-0.061072729
EX_C00469[e]	0.0	0.0	0.0
R00936	0.0	0.0	0.000365001
TP_CO2	0.0	0.0	400.884081062
moABC	0.0	0.0	0.0
R08218	0.0	0.0	0.0
R04639	0.0	0.0	0.051297202
TECA1S45_Cbes	0.0	0.003304724	0.003304724
R08210	0.0	0.0	0.0
