TAG3946	-	fig|1094508.3.peg.1161	Tsac_1148	-	-
TAG3983	-	-	-	fig|203119.11.peg.715	Cthe_0680
TAG3996	-	fig|1094508.3.peg.661	Tsac_0652	-	-
TAG4000	"fig|31899.10.peg.2176	-		-	
TAG4004	fig|31899.10.peg.614	-		-	
TAG4015	-	-		fig|203119.11.peg.3331	
TAG4032	fig|31899.10.peg.2016	fig|1094508.3.peg.2645		fig|203119.11.peg.2196	
TAG4037	-	-		fig|203119.11.peg.731	
TAG4078	-	fig|1094508.3.peg.2579		-	
TAG4098	-	-		fig|203119.11.peg.394	
TAG4108	fig|31899.10.peg.2194	fig|1094508.3.peg.1057		fig|203119.11.peg.3142	
TAG4110	fig|31899.10.peg.2253	fig|1094508.3.peg.1024		fig|203119.11.peg.3107	
TAG4111	fig|31899.10.peg.1085	fig|1094508.3.peg.2112		fig|203119.11.peg.396	
TAG4134	fig|31899.10.peg.3034	-		-	
TAG4136	fig|31899.10.peg.2933	fig|1094508.3.peg.1245		fig|203119.11.peg.214	
TAG4137	fig|31899.10.peg.1002	fig|1094508.3.peg.1549		-	
TAG4138	fig|31899.10.peg.1786	fig|1094508.3.peg.2154	-	fig|203119.11.peg.363,fig|203119.11.peg.454"""	-
TAG4140	-	-	-	fig|203119.11.peg.455	Cthe_0430
TAG4170	fig|31899.10.peg.1802	fig|1094508.3.peg.1911	Tsac_1887	fig|203119.11.peg.729	Cthe_0694
TAG4181	fig|31899.10.peg.1565	fig|1094508.3.peg.686	Tsac_0677	fig|203119.11.peg.3231	Cthe_3022
TAG4184	fig|31899.10.peg.2456	-	-	fig|203119.11.peg.1481	Cthe_1399
TAG4186	fig|31899.10.peg.123	fig|1094508.3.peg.1369	Tsac_1355	fig|203119.11.peg.380	Cthe_0357
TAG4190	-	fig|1094508.3.peg.1618	Tsac_1596	fig|203119.11.peg.1074	Cthe_1022
TAG4191	fig|31899.10.peg.1206	fig|1094508.3.peg.1615	Tsac_1593	fig|203119.11.peg.1077	Cthe_1025
TAG4199	"fig|31899.10.peg.2360	fig|1094508.3.peg.1091,fig|1094508.3.peg.471,fig|1094508.3.peg.481,fig|1094508.3.peg.853		fig|203119.11.peg.2126,fig|203119.11.peg.2926,fig|203119.11.peg.864	
TAG4220	-	fig|1094508.3.peg.2389		-	
TAG4239	fig|31899.10.peg.2005	fig|1094508.3.peg.978		fig|203119.11.peg.1353	
TAG4278	fig|31899.10.peg.2034	fig|1094508.3.peg.2237		fig|203119.11.peg.579	
TAG4282	fig|31899.10.peg.2681	fig|1094508.3.peg.377		fig|203119.11.peg.278	
TAG4327	fig|31899.10.peg.2776	-		-	
TAG4335	fig|31899.10.peg.2394"	fig|1094508.3.peg.1980	Tsac_1079,Tsac_0466,Tsac_0477,Tsac_0844	-	Cthe_2005,Cthe_2750,Cthe_0822
TAG4340	-	fig|1094508.3.peg.1009	Tsac_0997	fig|203119.11.peg.2892	Cthe_2718
TAG4341	fig|31899.10.peg.2026	fig|1094508.3.peg.1011	Tsac_0999	fig|203119.11.peg.2894	Cthe_2720
TAG4348	-	-	-	fig|203119.11.peg.1510	Cthe_1426
TAG4349	fig|31899.10.peg.2128	fig|1094508.3.peg.2510	Tsac_2475	fig|203119.11.peg.938	Cthe_0893
TAG4370	fig|31899.10.peg.1838	fig|1094508.3.peg.1637	Tsac_1616	fig|203119.11.peg.828	Cthe_0786
TAG4381	-	fig|1094508.3.peg.2265	Tsac_2238	-	-
TAG4403	fig|31899.10.peg.1766	fig|1094508.3.peg.2228	Tsac_2201	fig|203119.11.peg.770	Cthe_0732
TAG4472	"fig|31899.10.peg.2358,fig|31899.10.peg.522	-		-	
TAG4496	-	fig|1094508.3.peg.2065		-	
TAG4512	fig|31899.10.peg.3025	fig|1094508.3.peg.2767		-	
TAG4516	fig|31899.10.peg.2732	fig|1094508.3.peg.1802		fig|203119.11.peg.489	
TAG4525	fig|31899.10.peg.3000	-		-	
TAG4614	"fig|31899.10.peg.1221	fig|1094508.3.peg.375,fig|1094508.3.peg.732"""		-	
TAG4617	fig|31899.10.peg.1580	fig|1094508.3.peg.2527	-	fig|203119.11.peg.1119,fig|203119.11.peg.2540"""	-
TAG4629	fig|31899.10.peg.2672	fig|1094508.3.peg.934	Tsac_0924	fig|203119.11.peg.433	Cthe_0409
TAG4690	"fig|31899.10.peg.2042	fig|1094508.3.peg.1575,fig|1094508.3.peg.2014		fig|203119.11.peg.1121,fig|203119.11.peg.758	
TAG4693	fig|31899.10.peg.1142	fig|1094508.3.peg.1717		fig|203119.11.peg.1425	
TAG4694	-	fig|1094508.3.peg.2524		-	
TAG4701	fig|31899.10.peg.1344	fig|1094508.3.peg.528		fig|203119.11.peg.2402	
TAG4707	fig|31899.10.peg.1575	fig|1094508.3.peg.1074		fig|203119.11.peg.913	
TAG4711	fig|31899.10.peg.945	fig|1094508.3.peg.649		fig|203119.11.peg.2233	
TAG4712	fig|31899.10.peg.946	fig|1094508.3.peg.650		fig|203119.11.peg.2232	
TAG4717	fig|31899.10.peg.807	fig|1094508.3.peg.676		fig|203119.11.peg.2220	
TAG4731	-	fig|1094508.3.peg.2121		-	
TAG4734	fig|31899.10.peg.1076	fig|1094508.3.peg.742		fig|203119.11.peg.2800	
TAG4756	fig|31899.10.peg.78	-		fig|203119.11.peg.21	
TAG4759	fig|31899.10.peg.2335	fig|1094508.3.peg.1735		fig|203119.11.peg.604	
TAG4767	fig|31899.10.peg.1512	-		-	
TAG4770	-	fig|1094508.3.peg.488		-	
TAG4775	-	fig|1094508.3.peg.2195		-	
TAG4778	"fig|31899.10.peg.1645	fig|1094508.3.peg.1607,fig|1094508.3.peg.1608"""		fig|203119.11.peg.1701,fig|203119.11.peg.1702	
TAG4781	fig|31899.10.peg.2461	fig|1094508.3.peg.2693		fig|203119.11.peg.1545	
TAG4791	-	-		fig|203119.11.peg.1814	
TAG4799	-	-		fig|203119.11.peg.2649	
TAG4813	fig|31899.10.peg.1229	fig|1094508.3.peg.1583		fig|203119.11.peg.1031	
TAG4816	fig|31899.10.peg.2983	fig|1094508.3.peg.739		fig|203119.11.peg.2797	
TAG4820	fig|31899.10.peg.1764	fig|1094508.3.peg.272		fig|203119.11.peg.636	
TAG4833	fig|31899.10.peg.2819	fig|1094508.3.peg.1001		fig|203119.11.peg.2192	
TAG4835	fig|31899.10.peg.1608	fig|1094508.3.peg.2100		fig|203119.11.peg.3368	
TAG4846	-	fig|1094508.3.peg.2757		-	
TAG4869	fig|31899.10.peg.3118	fig|1094508.3.peg.872		-	
TAG4893	-	fig|1094508.3.peg.826		-	
TAG4895	-	fig|1094508.3.peg.836		-	
TAG4897	-	fig|1094508.3.peg.1502		fig|203119.11.peg.753	
TAG4899	fig|31899.10.peg.2770	fig|1094508.3.peg.951		fig|203119.11.peg.2553	
TAG4904	fig|31899.10.peg.608	fig|1094508.3.peg.969		fig|203119.11.peg.2750	
TAG4929	fig|31899.10.peg.334	fig|1094508.3.peg.308		-	
TAG4932	-	-		fig|203119.11.peg.1574	
TAG4944	-	-		fig|203119.11.peg.1845	
TAG4951	fig|31899.10.peg.894	fig|1094508.3.peg.823		fig|203119.11.peg.47	
TAG4963	-	fig|1094508.3.peg.2208		-	
TAG4964	-	fig|1094508.3.peg.2210		-	
TAG4974	-	fig|1094508.3.peg.65		-	
TAG4979	-	-		fig|203119.11.peg.2732	
TAG5019	"fig|31899.10.peg.1954	fig|1094508.3.peg.1205,fig|1094508.3.peg.1316,fig|1094508.3.peg.1539,fig|1094508.3.peg.1860"""		fig|203119.11.peg.1132,fig|203119.11.peg.580	
TAG5062	-	-		fig|203119.11.peg.3190	
TAG5064	-	fig|1094508.3.peg.2306		-	
TAG5090	-	fig|1094508.3.peg.2493		fig|203119.11.peg.73	
TAG5112	fig|31899.10.peg.1060	fig|1094508.3.peg.1268,fig|1094508.3.peg.1351"""	Tsac_1554,Tsac_1989	fig|203119.11.peg.120	Cthe_1064,Cthe_0720
TAG5121	fig|31899.10.peg.568	fig|1094508.3.peg.655	Tsac_0646	fig|203119.11.peg.2230	Cthe_2102
TAG5132	-	fig|1094508.3.peg.2317	Tsac_2288	-	-
TAG5141	-	fig|1094508.3.peg.2328	Tsac_2299	-	-
TAG5198	fig|31899.10.peg.1157	fig|1094508.3.peg.2378	Tsac_2347	-	-
TAG5215	fig|31899.10.peg.2490	-	-	fig|203119.11.peg.1787	Cthe_1690
TAG5223	-	fig|1094508.3.peg.2012	Tsac_1987	-	-
TAG5230	fig|31899.10.peg.934	fig|1094508.3.peg.569	Tsac_0563	fig|203119.11.peg.2680	Cthe_2517
TAG5249	-	fig|1094508.3.peg.2603	Tsac_2567	-	-
TAG5287	-	fig|1094508.3.peg.2540	Tsac_2505	-	-
TAG5288	-	fig|1094508.3.peg.2344	Tsac_2315	-	-
TAG5295	-	-	-	fig|203119.11.peg.1751	Cthe_1654
TAG5296	-	-	-	fig|203119.11.peg.1750	fig|203119.11.peg.1750
TAG5297	-	-	-	fig|203119.11.peg.1748	Cthe_1652
TAG5298	-	-	-	fig|203119.11.peg.1746	Cthe_1650
TAG5299	-	-	-	fig|203119.11.peg.1743	Cthe_1647
TAG5300	-	-	-	fig|203119.11.peg.1741	Cthe_1645
TAG5304	-	fig|1094508.3.peg.1834	Tsac_1810	-	-
TAG5308	-	fig|1094508.3.peg.2604,fig|1094508.3.peg.267,fig|1094508.3.peg.980	Tsac_2568,Tsac_0266,Tsac_0969	-	-
TAG5316	"fig|31899.10.peg.1726	fig|1094508.3.peg.1272,fig|1094508.3.peg.1470,fig|1094508.3.peg.503		-	
TAG5331	-	-		fig|203119.11.peg.543	
TAG5341	-	fig|1094508.3.peg.1379		-	
TAG5343	-	fig|1094508.3.peg.620	Tsac_1258,Tsac_1449,Tsac_0498	fig|203119.11.peg.138,fig|203119.11.peg.1458"""	-
TAG5350	-	fig|1094508.3.peg.2234	Tsac_2207	fig|203119.11.peg.1905	Cthe_1805
TAG5351	fig|31899.10.peg.1437	fig|1094508.3.peg.2568	Tsac_2533	-	-
TAG5353	-	fig|1094508.3.peg.2550	Tsac_2515	-	-
TAG5374	-	-	-	fig|203119.11.peg.740	Cthe_0703
TAG5377	fig|31899.10.peg.1769	fig|1094508.3.peg.2081	Tsac_2054	fig|203119.11.peg.161	Cthe_0150
TAG5394	fig|31899.10.peg.3083	-	-	fig|203119.11.peg.2625	Cthe_2467
TAG5425	-	fig|1094508.3.peg.1152	Tsac_1139	-	-
TAG5439	fig|31899.10.peg.2221	fig|1094508.3.peg.2508	Tsac_2473	fig|203119.11.peg.760	Cthe_0722
TAG5442	-	fig|1094508.3.peg.20	Tsac_0019	-	-
TAG5443	-	fig|1094508.3.peg.1520	Tsac_1500	-	-
TAG5493	fig|31899.10.peg.1848	-	-	-	-
TAG5511	-	fig|1094508.3.peg.365	Tsac_0362	-	-
TAG5541	fig|31899.10.peg.2454	fig|1094508.3.peg.1209	Tsac_1195	-	-
TAG5579	fig|31899.10.peg.1527	fig|1094508.3.peg.1751	Tsac_1727	fig|203119.11.peg.1606,fig|203119.11.peg.598	Cthe_1516,Cthe_0575
TAG5709	-	-	-	fig|203119.11.peg.1521	Cthe_1437
TAG5734	-	fig|1094508.3.peg.2468	Tsac_2434	-	-
TAG5741	-	-	-	fig|203119.11.peg.2632	Cthe_2475
TAG5742	-	-	-	fig|203119.11.peg.2634	Cthe_2476
TAG5745	-	-	-	fig|203119.11.peg.2637	Cthe_2479
TAG5762	-	fig|1094508.3.peg.1627	Tsac_1606	-	-
TAG5807	fig|31899.10.peg.1235	fig|1094508.3.peg.1589	Tsac_1567	fig|203119.11.peg.1096	Cthe_1041
TAG5903	fig|31899.10.peg.1804	fig|1094508.3.peg.953	Tsac_0943	fig|203119.11.peg.734	Cthe_0699
TAG5917	-	fig|1094508.3.peg.1885	Tsac_1860	-	-
TAG5924	fig|31899.10.peg.1610	fig|1094508.3.peg.1882,fig|1094508.3.peg.2186	Tsac_1857,Tsac_2159	fig|203119.11.peg.797	Cthe_0755
TAG5961	fig|31899.10.peg.1478	-	-	-	-
TAG5994	fig|31899.10.peg.1746	fig|1094508.3.peg.1771	Tsac_1747	fig|203119.11.peg.1078	Cthe_1026
TAG6061	fig|31899.10.peg.359	-	-	-	-
TAG6069	fig|31899.10.peg.130	fig|1094508.3.peg.660	Tsac_0651	fig|203119.11.peg.2226	Cthe_2098
TAG6080	-	fig|1094508.3.peg.2635	Tsac_2600	-	-
TAG6082	-	fig|1094508.3.peg.158	Tsac_0157	-	-
TAG6083	-	fig|1094508.3.peg.163	Tsac_0162	-	-
TAG6122	-	fig|1094508.3.peg.1133,fig|1094508.3.peg.182,fig|1094508.3.peg.2244	Tsac_1121,Tsac_0182,Tsac_2216	-	-
TAG6142	-	fig|1094508.3.peg.2197	Tsac_2170	-	-
TAG6192	-	fig|1094508.3.peg.1464	Tsac_1443	-	-
TAG6201	-	fig|1094508.3.peg.155	Tsac_0154	-	-
TAG6232	-	-	-	fig|203119.11.peg.2495,fig|203119.11.peg.2820	Cthe_2344,Cthe_2648
TAG6239	fig|31899.10.peg.2805	fig|1094508.3.peg.366	Tsac_0363	-	-
TAG6244	fig|31899.10.peg.1269	fig|1094508.3.peg.1007	Tsac_0996	fig|203119.11.peg.2904	Cthe_2730
TAG6249	-	-	-	fig|203119.11.peg.1621,fig|203119.11.peg.559	Cthe_1528,Cthe_0537
TAG6269	-	fig|1094508.3.peg.616	Tsac_0608	-	-
TAG6279	-	fig|1094508.3.peg.34	Tsac_0033	-	-
TAG6286	-	fig|1094508.3.peg.2309	Tsac_2280	-	-
TAG6293	-	fig|1094508.3.peg.1418	Tsac_1399	fig|203119.11.peg.440	Cthe_0415
TAG6294	-	-	-	fig|203119.11.peg.2588	Cthe_2434
TAG6298	fig|31899.10.peg.2777	fig|1094508.3.peg.1317	Tsac_1303	fig|203119.11.peg.584	Cthe_0561
TAG6307	-	fig|1094508.3.peg.2533	Tsac_2498	-	-
TAG6355	fig|31899.10.peg.969	fig|1094508.3.peg.2648	Tsac_2612	-	-
TAG6371	-	fig|1094508.3.peg.435	Tsac_0431	-	-
TAG6387	-	-	-	fig|203119.11.peg.768	Cthe_0730
TAG6390	fig|31899.10.peg.2285	fig|1094508.3.peg.2069	Tsac_2043	fig|203119.11.peg.1680,fig|203119.11.peg.2058	Cthe_1583,Cthe_1943
TAG6394	fig|31899.10.peg.1978	fig|1094508.3.peg.120	Tsac_0119	fig|203119.11.peg.3211	Cthe_3000
TAG6405	-	-	-	fig|203119.11.peg.2411	Cthe_2266
TAG6420	fig|31899.10.peg.2615	fig|1094508.3.peg.1059	Tsac_1047	fig|203119.11.peg.1879	Cthe_1782
TAG6456	fig|31899.10.peg.2339	fig|1094508.3.peg.989	Tsac_0978	fig|203119.11.peg.1889	Cthe_1791
TAG6478	-	fig|1094508.3.peg.1224	Tsac_1210	-	-
TAG6479	fig|31899.10.peg.2858	-	-	-	-
TAG6505	-	fig|1094508.3.peg.1281,fig|1094508.3.peg.2601	Tsac_1267,Tsac_2565	-	-
TAG6534	-	fig|1094508.3.peg.1628	Tsac_1607	-	-
TAG6540	fig|31899.10.peg.196	fig|1094508.3.peg.1135	Tsac_1123	fig|203119.11.peg.1169	Cthe_1109
TAG6564	-	-	-	fig|203119.11.peg.1199	Cthe_1139
TAG6593	fig|31899.10.peg.2460	fig|1094508.3.peg.2692	Tsac_2654	fig|203119.11.peg.1544,fig|203119.11.peg.2427	Cthe_1457,Cthe_2279
TAG6600	-	fig|1094508.3.peg.125	Tsac_0124	fig|203119.11.peg.3186	Cthe_2981
TAG6617	-	-	-	fig|203119.11.peg.2982	Cthe_2800
TAG6649	-	-	-	fig|203119.11.peg.1830	Cthe_1732
TAG6664	-	fig|1094508.3.peg.2452	fig|1094508.3.peg.2452	-	-
TAG6665	-	fig|1094508.3.peg.2453	Tsac_2418	-	-
TAG6666	-	-	-	fig|203119.11.peg.1813	Cthe_1716
TAG6671	-	-	-	fig|203119.11.peg.1734	Cthe_1637
TAG6672	-	fig|1094508.3.peg.817	Tsac_0810	-	-
TAG6675	-	-	-	fig|203119.11.peg.1736,fig|203119.11.peg.1827	Cthe_1638,Cthe_1729
TAG6692	-	-	-	fig|203119.11.peg.1839	Cthe_1743
TAG6693	-	-	-	fig|203119.11.peg.1842	Cthe_1746
TAG6700	fig|31899.10.peg.1873	fig|1094508.3.peg.1731	Tsac_1707	-	-
TAG6730	-	-	-	fig|203119.11.peg.2670	fig|203119.11.peg.2670
TAG6775	-	fig|1094508.3.peg.2539	Tsac_2504	-	-
TAG6816	-	fig|1094508.3.peg.1558	Tsac_1537	-	-
TAG6844	fig|31899.10.peg.129	-	-	fig|203119.11.peg.2965	Cthe_2784
TAG6851	-	fig|1094508.3.peg.1073	Tsac_1062	-	-
TAG6853	-	-	-	fig|203119.11.peg.3400	Cthe_3184
TAG6861	fig|31899.10.peg.1827	fig|1094508.3.peg.1890	Tsac_1865	fig|203119.11.peg.705	Cthe_0672
TAG6862	fig|31899.10.peg.376	fig|1094508.3.peg.559	Tsac_0553	fig|203119.11.peg.2524	Cthe_2372
TAG6866	fig|31899.10.peg.570	fig|1094508.3.peg.658	Tsac_0649	fig|203119.11.peg.2228	Cthe_2100
TAG6871	-	fig|1094508.3.peg.915	Tsac_0905	-	-
TAG6928	-	fig|1094508.3.peg.2682	Tsac_2645	-	-
TAG6929	-	fig|1094508.3.peg.2679	Tsac_2642	-	-
TAG6958	fig|31899.10.peg.1455	-	-	fig|203119.11.peg.801	Cthe_0759
TAG7018	"fig|31899.10.peg.1562	fig|1094508.3.peg.1143,fig|1094508.3.peg.15,fig|1094508.3.peg.2525		fig|203119.11.peg.1570,fig|203119.11.peg.3286	
TAG7024	-	fig|1094508.3.peg.1856		-	
TAG7040	-	fig|1094508.3.peg.2346		-	
TAG7076	-	fig|1094508.3.peg.1384		-	
TAG7087	fig|31899.10.peg.1691	fig|1094508.3.peg.2226		fig|203119.11.peg.1292	
TAG7128	-	-		fig|203119.11.peg.1488	
TAG7141	fig|31899.10.peg.853	-		fig|203119.11.peg.1915	
TAG7145	-	-		fig|203119.11.peg.1580	
TAG7177	-	fig|1094508.3.peg.1265		-	
TAG7178	fig|31899.10.peg.1669	fig|1094508.3.peg.1264		fig|203119.11.peg.2985	
TAG7200	fig|31899.10.peg.423	-		-	
TAG7203	fig|31899.10.peg.1257	-		-	
TAG7204	fig|31899.10.peg.1256	-		-	
TAG7228	fig|31899.10.peg.1568	-		-	
TAG7237	fig|31899.10.peg.664"	-	Tsac_1130,Tsac_0014,Tsac_2490	-	Cthe_1482,Cthe_3074
TAG7242	fig|31899.10.peg.190	-	-	-	-
TAG7270	fig|31899.10.peg.352	-	-	-	-
TAG7271	fig|31899.10.peg.365	fig|1094508.3.peg.553	Tsac_0549	fig|203119.11.peg.2519	Cthe_2367
TAG7272	fig|31899.10.peg.367	fig|1094508.3.peg.555	Tsac_0551	fig|203119.11.peg.2521	Cthe_2369
TAG7278	fig|31899.10.peg.347	-	-	-	-
TAG7288	fig|31899.10.peg.429	-	-	-	-
TAG7298	fig|31899.10.peg.95	fig|1094508.3.peg.2362	Tsac_2331	-	-
TAG7304	fig|31899.10.peg.1078	fig|1094508.3.peg.747	Tsac_0740	fig|203119.11.peg.2802	Cthe_2631
TAG7310	fig|31899.10.peg.1342	-	-	-	-
TAG7313	fig|31899.10.peg.2980	-	-	-	-
TAG7317	fig|31899.10.peg.2947	fig|1094508.3.peg.1236	Tsac_1222	-	-
TAG7339	fig|31899.10.peg.960	-	-	-	-
TAG7340	fig|31899.10.peg.958	-	-	-	-
TAG7349	fig|31899.10.peg.2778	-	-	-	-
TAG7353	fig|31899.10.peg.2141	-	-	-	-
TAG7354	fig|31899.10.peg.2038	-	-	-	-
TAG7355	fig|31899.10.peg.2198	-	-	-	-
TAG7375	fig|31899.10.peg.3100	-	-	fig|203119.11.peg.1740	Cthe_1643
TAG7380	fig|31899.10.peg.1589	-	-	-	-
TAG7386	fig|31899.10.peg.1001	-	-	fig|203119.11.peg.1356	Cthe_1285
TAG7391	fig|31899.10.peg.1881	-	-	-	-
TAG7403	fig|31899.10.peg.2738	fig|1094508.3.peg.1797	Tsac_1773	fig|203119.11.peg.486	Cthe_0459
TAG7404	fig|31899.10.peg.2418	-	-	-	-
TAG7405	fig|31899.10.peg.2448	-	-	-	-
TAG7406	fig|31899.10.peg.3058	fig|1094508.3.peg.2442	Tsac_2408	-	-
TAG7407	fig|31899.10.peg.2463	-	-	-	-
TAG7412	fig|31899.10.peg.613	-	-	-	-
TAG7414	fig|31899.10.peg.809	-	-	-	-
TAG7424	fig|31899.10.peg.341	-	-	-	-
TAG7425	fig|31899.10.peg.342	-	-	-	-
TAG7436	fig|31899.10.peg.2744	-	-	-	-
TAG7441	fig|31899.10.peg.1035	fig|1094508.3.peg.2383	Tsac_2352	-	-
TAG7443	-	fig|1094508.3.peg.1634	Tsac_1613	fig|203119.11.peg.2607	Cthe_2452
TAG7444	"fig|31899.10.peg.651	-		-	
TAG7454	fig|31899.10.peg.508	-		fig|203119.11.peg.2450	
TAG7459	fig|31899.10.peg.1296	-		-	
TAG7461	fig|31899.10.peg.1273	-		-	
TAG7481	fig|31899.10.peg.727	-		-	
TAG7487	fig|31899.10.peg.751	-		-	
TAG7488	fig|31899.10.peg.750	-		-	
TAG7493	fig|31899.10.peg.1843	-	-	fig|203119.11.peg.1686,fig|203119.11.peg.1917,fig|203119.11.peg.3358"""	-
TAG7502	fig|31899.10.peg.1765	-	-	-	-
TAG7503	fig|31899.10.peg.1781	fig|1094508.3.peg.2159	Tsac_2132	fig|203119.11.peg.358	Cthe_0336
TAG7505	fig|31899.10.peg.1799	fig|1094508.3.peg.1940	Tsac_1915	-	-
TAG7508	fig|31899.10.peg.1835	fig|1094508.3.peg.2049	Tsac_2023	fig|203119.11.peg.831	Cthe_0789
TAG7516	fig|31899.10.peg.221	-	-	-	-
TAG7524	"fig|31899.10.peg.2513	-		fig|203119.11.peg.1716	
TAG7533	fig|31899.10.peg.1605	-		-	
TAG7534	fig|31899.10.peg.1603	-		-	
TAG7555	fig|31899.10.peg.1320	-		-	
TAG7561	fig|31899.10.peg.2273	-		-	
TAG7563	fig|31899.10.peg.2261	fig|1094508.3.peg.523		fig|203119.11.peg.1492	
TAG7566	fig|31899.10.peg.2257	-		-	
TAG7573	fig|31899.10.peg.1951	fig|1094508.3.peg.1510		fig|203119.11.peg.1329	
TAG7577	fig|31899.10.peg.1990	fig|1094508.3.peg.1891		fig|203119.11.peg.816	
TAG7579	fig|31899.10.peg.1533	fig|1094508.3.peg.1852		fig|203119.11.peg.1041	
TAG7591	fig|31899.10.peg.1454	-		-	
TAG7597	fig|31899.10.peg.2011	-		-	
TAG7598	fig|31899.10.peg.2028	-		-	
TAG7599	fig|31899.10.peg.2210	-		-	
TAG7602	fig|31899.10.peg.873	fig|1094508.3.peg.1144,fig|1094508.3.peg.2684"""	-	fig|203119.11.peg.2456,fig|203119.11.peg.3330	Cthe_1619
TAG7603	fig|31899.10.peg.2333	-	-	-	-
TAG7604	fig|31899.10.peg.2324	fig|1094508.3.peg.1840	Tsac_1816	fig|203119.11.peg.1052	Cthe_1001
TAG7605	fig|31899.10.peg.2317	fig|1094508.3.peg.1753	Tsac_1729	fig|203119.11.peg.600	Cthe_0577
TAG7608	fig|31899.10.peg.806	fig|1094508.3.peg.1710	Tsac_1687	fig|203119.11.peg.1005	Cthe_0957
TAG7609	fig|31899.10.peg.798	-	-	-	-
TAG7623	-	-	-	fig|203119.11.peg.2295	fig|203119.11.peg.2295
TAG7632	fig|31899.10.peg.2117	-	-	-	-
TAG7635	fig|31899.10.peg.2902	fig|1094508.3.peg.49	Tsac_0048	-	-
TAG7645	"fig|31899.10.peg.2135	-		fig|203119.11.peg.2353	
TAG7646	fig|31899.10.peg.2603	fig|1094508.3.peg.1291		-	
TAG7649	fig|31899.10.peg.2591	fig|1094508.3.peg.450		-	
TAG7656	fig|31899.10.peg.2651	fig|1094508.3.peg.573		fig|203119.11.peg.2351	
TAG7734	fig|31899.10.peg.2937	fig|1094508.3.peg.1249		fig|203119.11.peg.210	
TAG7760	fig|31899.10.peg.147	-		fig|203119.11.peg.2321	
TAG7782	-	fig|1094508.3.peg.1417		fig|203119.11.peg.439	
TAG7792	-	fig|1094508.3.peg.1865		fig|203119.11.peg.1156	
TAG7797	fig|31899.10.peg.546	fig|1094508.3.peg.984		fig|203119.11.peg.2910	
TAG7799	fig|31899.10.peg.1243	fig|1094508.3.peg.1598		fig|203119.11.peg.471	
TAG7801	fig|31899.10.peg.730	fig|1094508.3.peg.1350		fig|203119.11.peg.121	
TAG7807	-	fig|1094508.3.peg.2245		-	
TAG7815	fig|31899.10.peg.1747	-		fig|203119.11.peg.1367	
TAG7833	-	fig|1094508.3.peg.2685		-	
TAG7839	fig|31899.10.peg.2499	-		fig|203119.11.peg.338	
TAG7841	fig|31899.10.peg.1094	fig|1094508.3.peg.834		fig|203119.11.peg.2833	
TAG7860	fig|31899.10.peg.845	-		fig|203119.11.peg.2215	
TAG7861	fig|31899.10.peg.1770	fig|1094508.3.peg.2223		fig|203119.11.peg.229	
TAG7875	fig|31899.10.peg.1824	fig|1094508.3.peg.1943		fig|203119.11.peg.855	
TAG7902	-	fig|1094508.3.peg.809		fig|203119.11.peg.88	
TAG7924	fig|31899.10.peg.2211	fig|1094508.3.peg.1340,fig|1094508.3.peg.2174,fig|1094508.3.peg.258,fig|1094508.3.peg.932"""	-	fig|203119.11.peg.1522,fig|203119.11.peg.1558,fig|203119.11.peg.2707,fig|203119.11.peg.2905,fig|203119.11.peg.935	Cthe_2212
TAG7970	fig|31899.10.peg.1722	fig|1094508.3.peg.2503	Tsac_2468	fig|203119.11.peg.2930	Cthe_2752
TAG8006	fig|31899.10.peg.1488	-	-	-	-
TAG8015	-	-	-	fig|203119.11.peg.1223	Cthe_1164
TAG8018	"fig|31899.10.peg.1111	fig|1094508.3.peg.576		fig|203119.11.peg.2679,fig|203119.11.peg.2888	
TAG8020	fig|31899.10.peg.1109	fig|1094508.3.peg.2110		-	
TAG8033	-	fig|1094508.3.peg.1903		-	
TAG8040	-	-		fig|203119.11.peg.1596	
TAG8055	fig|31899.10.peg.2035	fig|1094508.3.peg.812	Tsac_0570	fig|203119.11.peg.1975,fig|203119.11.peg.997"""	Cthe_2516,Cthe_2714
TAG8056	"fig|31899.10.peg.1868	fig|1094508.3.peg.813		fig|203119.11.peg.1976,fig|203119.11.peg.996	
TAG8074	fig|31899.10.peg.1696	-		fig|203119.11.peg.163	
TAG8085	fig|31899.10.peg.2470	fig|1094508.3.peg.1719		fig|203119.11.peg.1423	
TAG8137	-	-		fig|203119.11.peg.1919	
TAG8138	-	-		fig|203119.11.peg.1923	
TAG8151	fig|31899.10.peg.1445	fig|1094508.3.peg.1786		fig|203119.11.peg.812	
TAG8181	fig|31899.10.peg.2173	fig|1094508.3.peg.2712	Tsac_0807	fig|203119.11.peg.2379,fig|203119.11.peg.2380"""	Cthe_1868,Cthe_0949
TAG8192	fig|31899.10.peg.2708	fig|1094508.3.peg.1824	Tsac_1800	fig|203119.11.peg.512	Cthe_0485
TAG8204	fig|31899.10.peg.2501	fig|1094508.3.peg.25	Tsac_0024	fig|203119.11.peg.946	Cthe_0900
TAG8249	-	fig|1094508.3.peg.1222	Tsac_1208	-	-
TAG8259	fig|31899.10.peg.2427	fig|1094508.3.peg.2612	Tsac_2575	fig|203119.11.peg.2199	Cthe_2073
TAG8265	fig|31899.10.peg.2610	fig|1094508.3.peg.1523	Tsac_1503	fig|203119.11.peg.178	Cthe_0166
TAG8290	-	fig|1094508.3.peg.1419	Tsac_1400	-	-
