TAG0071	-	-	fig|31899.10.peg.677|SAMN05216182_0529	-	-	-	-
TAG0072	fig|1094508.3.peg.1787	fig|203119.11.peg.811	fig|31899.10.peg.1446|SAMN05216182_1245	fig|394503.7.peg.734	Tsac_1763	Cthe_0769	Ccel_0710
TAG0103	-	-	-	fig|394503.7.peg.2681	-	-	Ccel_2606
TAG0115	fig|1094508.3.peg.1825	fig|203119.11.peg.513	fig|31899.10.peg.2707|SAMN05216182_2465	fig|394503.7.peg.2086	Tsac_1801	Cthe_0486	Ccel_2030
TAG0119	fig|1094508.3.peg.1832	fig|203119.11.peg.522	fig|31899.10.peg.2699|SAMN05216182_2457	fig|394503.7.peg.2078	Tsac_1808	Cthe_0495	Ccel_2022
TAG0125	fig|1094508.3.peg.1842	fig|203119.11.peg.1050	fig|31899.10.peg.2322|SAMN05216182_2109	fig|394503.7.peg.467	Tsac_1818	Cthe_0999	Ccel_0449
TAG0129	fig|1094508.3.peg.1854	fig|203119.11.peg.1039	fig|31899.10.peg.1535|SAMN05216182_1333	fig|394503.7.peg.478	Tsac_1829	Cthe_0988	Ccel_0460
TAG0139	fig|1094508.3.peg.1870	fig|203119.11.peg.1109	fig|31899.10.peg.1464|SAMN05216182_1262	fig|394503.7.peg.697	Tsac_1845	Cthe_1052	Ccel_0674
TAG0146	-	-	-	fig|394503.7.peg.3411	-	-	Ccel_3335
TAG0165	-	-	fig|31899.10.peg.1702|SAMN05216182_1492	-	-	-	-
TAG0195	fig|1094508.3.peg.1705	fig|203119.11.peg.194	fig|31899.10.peg.1597|SAMN05216182_1395	fig|394503.7.peg.1389	Tsac_1682	Cthe_0182	Ccel_1348
TAG0196	fig|1094508.3.peg.283	-	-	-	-	-	-
TAG0200	-	fig|203119.11.peg.951	-	-	-	Cthe_0905	-
TAG0201	fig|1094508.3.peg.2025	fig|203119.11.peg.1408	fig|31899.10.peg.1026|SAMN05216182_0858	fig|394503.7.peg.2002	Tsac_1999	Cthe_1331	Ccel_1946
TAG0217	-	-	fig|31899.10.peg.592|SAMN05216182_0450	-	-	-	-
TAG0219	fig|1094508.3.peg.2044,fig|1094508.3.peg.306	fig|203119.11.peg.2244	-	-	Tsac_2018,Tsac_0304	Cthe_2115	-
TAG0232	fig|1094508.3.peg.493,fig|1094508.3.peg.986	fig|203119.11.peg.367	fig|31899.10.peg.1543|SAMN05216182_1341	fig|394503.7.peg.145	Tsac_0488,Tsac_0975	Cthe_0344	Ccel_0138
TAG0233	fig|1094508.3.peg.811,fig|1094508.3.peg.975	fig|203119.11.peg.1974	fig|31899.10.peg.2349|SAMN05216182_2136	fig|394503.7.peg.1867,fig|394503.7.peg.2998	Tsac_0805,Tsac_0964	Cthe_1866	Ccel_1814,Ccel_2912
TAG0238	fig|1094508.3.peg.2224	fig|203119.11.peg.1290	fig|31899.10.peg.1693|SAMN05216182_1484	fig|394503.7.peg.1479	Tsac_2197	Cthe_1222	Ccel_1437
TAG0267	fig|1094508.3.peg.1896	fig|203119.11.peg.825	fig|31899.10.peg.1994|SAMN05216182_1780	fig|394503.7.peg.1750	Tsac_1871	Cthe_0783	Ccel_1699
TAG0273	fig|1094508.3.peg.580	fig|203119.11.peg.115	fig|31899.10.peg.993|SAMN05216182_0825	fig|394503.7.peg.2060	Tsac_0574	Cthe_0107	Ccel_2003
TAG0275	fig|1094508.3.peg.577	fig|203119.11.peg.112	fig|31899.10.peg.996|SAMN05216182_0828	fig|394503.7.peg.2063	Tsac_0571	Cthe_0104	Ccel_2006
TAG0287	-	fig|203119.11.peg.921	-	-	-	Cthe_0876	-
TAG0293	fig|1094508.3.peg.1752	fig|203119.11.peg.599	fig|31899.10.peg.1528|SAMN05216182_1326	fig|394503.7.peg.1581	Tsac_1728	Cthe_0576	Ccel_1537
TAG0294	fig|1094508.3.peg.1260	fig|203119.11.peg.3257	-	fig|394503.7.peg.2554	Tsac_1246	Cthe_3046	Ccel_2477
TAG0298	fig|1094508.3.peg.1736	fig|203119.11.peg.3312	fig|31899.10.peg.2670|SAMN05216182_2428	-	Tsac_1712	Cthe_3100	-
TAG0302	fig|1094508.3.peg.1726	fig|203119.11.peg.999	fig|31899.10.peg.1866|SAMN05216182_1654	fig|394503.7.peg.635	Tsac_1703	Cthe_0952	Ccel_0613
TAG0332	-	fig|203119.11.peg.609	-	fig|394503.7.peg.420,fig|394503.7.peg.875	-	Cthe_0585	Ccel_0405,Ccel_0843
TAG0353	fig|1094508.3.peg.1759	-	fig|31899.10.peg.2687|SAMN05216182_2445	-	Tsac_1736	-	-
TAG0358	fig|1094508.3.peg.1234	-	-	fig|394503.7.peg.1941	Tsac_1220	-	Ccel_1886
TAG0366	fig|1094508.3.peg.382	fig|203119.11.peg.1456,fig|203119.11.peg.307	fig|31899.10.peg.2478|SAMN05216182_2261	fig|394503.7.peg.1494	Tsac_0376	Cthe_1376,Cthe_0290	Ccel_1452
TAG0367	fig|1094508.3.peg.1619	fig|203119.11.peg.1073	fig|31899.10.peg.149|SAMN05216182_0081	fig|394503.7.peg.2185	Tsac_1597	Cthe_1021	-
TAG0375	fig|1094508.3.peg.1541	fig|203119.11.peg.1014	-	fig|394503.7.peg.1373	Tsac_1520	Cthe_0965	Ccel_1333
TAG0377	fig|1094508.3.peg.1916,fig|1094508.3.peg.1931,fig|1094508.3.peg.2125	fig|203119.11.peg.1299,fig|203119.11.peg.3394,fig|203119.11.peg.712	fig|31899.10.peg.1742|SAMN05216182_1532,fig|31899.10.peg.1767|SAMN05216182_1557,fig|31899.10.peg.2054|SAMN05216182_1847	fig|394503.7.peg.1411,fig|394503.7.peg.1801,fig|394503.7.peg.505	Tsac_1892,Tsac_1907,Tsac_2098	Cthe_1231,Cthe_3179,Cthe_0679	Ccel_1370,Ccel_1749,Ccel_0487
TAG0381	fig|1094508.3.peg.1930	fig|203119.11.peg.127,fig|203119.11.peg.3101	fig|31899.10.peg.2191|SAMN05216182_1971,fig|31899.10.peg.855|SAMN05216182_0696	fig|394503.7.peg.2354,fig|394503.7.peg.414	Tsac_1906	Cthe_0118,Cthe_2898	Ccel_2286,Ccel_0398
TAG0382	fig|1094508.3.peg.37	fig|203119.11.peg.710	fig|31899.10.peg.2284|SAMN05216182_2072	fig|394503.7.peg.3285	Tsac_0036	Cthe_0677	Ccel_3205
TAG0385	fig|1094508.3.peg.1934	fig|203119.11.peg.378	fig|31899.10.peg.1831|SAMN05216182_1621	-	Tsac_1910	Cthe_0355	-
TAG0386	-	-	-	fig|394503.7.peg.2345	-	-	Ccel_2277
TAG0387	fig|1094508.3.peg.1947	fig|203119.11.peg.869	fig|31899.10.peg.1777|SAMN05216182_1567	fig|394503.7.peg.1954	Tsac_1922	Cthe_0827	Ccel_1899
TAG0389	fig|1094508.3.peg.1951	fig|203119.11.peg.874	fig|31899.10.peg.1482|SAMN05216182_1280	fig|394503.7.peg.1958	Tsac_1926	Cthe_0832	Ccel_1903
TAG0393	fig|1094508.3.peg.1909	fig|203119.11.peg.737	fig|31899.10.peg.1807|SAMN05216182_1597	fig|394503.7.peg.1788	Tsac_1885	Cthe_0701	Ccel_1736
TAG0396	fig|1094508.3.peg.1957	fig|203119.11.peg.882	fig|31899.10.peg.1475|SAMN05216182_1273	fig|394503.7.peg.1965	Tsac_1932	Cthe_0839	Ccel_1910
TAG0401	fig|1094508.3.peg.1973	-	-	fig|394503.7.peg.2484	Tsac_1948	-	Ccel_2409
TAG0407	fig|1094508.3.peg.1982	fig|203119.11.peg.1165	fig|31899.10.peg.2397|SAMN05216182_2183	fig|394503.7.peg.2488	Tsac_1957	Cthe_1106	Ccel_2413
TAG0411	fig|1094508.3.peg.1970	fig|203119.11.peg.2591	fig|31899.10.peg.2209|SAMN05216182_1991	fig|394503.7.peg.2501,fig|394503.7.peg.388	Tsac_1945	Cthe_2437	Ccel_2426,Ccel_0372
TAG0412	fig|1094508.3.peg.1984	fig|203119.11.peg.898	fig|31899.10.peg.2405|SAMN05216182_2189	fig|394503.7.peg.686	Tsac_1959	Cthe_0854	Ccel_0663
TAG0421	-	-	-	fig|394503.7.peg.458	-	-	-
TAG0423	fig|1094508.3.peg.1995	fig|203119.11.peg.1062	-	fig|394503.7.peg.1529	Tsac_1970	Cthe_1011	Ccel_1486
TAG0425	fig|1094508.3.peg.2004	fig|203119.11.peg.162	fig|31899.10.peg.1694|SAMN05216182_1485	fig|394503.7.peg.2306	Tsac_1979	Cthe_0151	Ccel_2240
TAG0460	-	-	fig|31899.10.peg.1703|SAMN05216182_1493	fig|394503.7.peg.1648	-	-	Ccel_1598
TAG0468	fig|1094508.3.peg.98	-	-	fig|394503.7.peg.1872	Tsac_0096	-	-
TAG0469	-	-	fig|31899.10.peg.1392|SAMN05216182_1198	-	-	-	-
TAG0492	fig|1094508.3.peg.2276	-	-	-	Tsac_2247	-	-
TAG0493	fig|1094508.3.peg.1722	fig|203119.11.peg.1117	fig|31899.10.peg.1949|SAMN05216182_1735	fig|394503.7.peg.1732	Tsac_1699	Cthe_1060	Ccel_1681
TAG0501	fig|1094508.3.peg.1214	fig|203119.11.peg.1171	fig|31899.10.peg.2452|SAMN05216182_2235	fig|394503.7.peg.2827	Tsac_1200	Cthe_1111	Ccel_2741
TAG0507	fig|1094508.3.peg.2168	-	-	-	Tsac_2141	-	-
TAG0532	fig|1094508.3.peg.2155	fig|203119.11.peg.362	fig|31899.10.peg.1785|SAMN05216182_1575	fig|394503.7.peg.2300	Tsac_2128	Cthe_0340	Ccel_2234
TAG0533	fig|1094508.3.peg.2157	fig|203119.11.peg.360,fig|203119.11.peg.453	fig|31899.10.peg.1783|SAMN05216182_1573	fig|394503.7.peg.2302,fig|394503.7.peg.2375	Tsac_2130	Cthe_0338,Cthe_0428	Ccel_2236,Ccel_2305
TAG0536	fig|1094508.3.peg.2656	fig|203119.11.peg.2917	fig|31899.10.peg.2345|SAMN05216182_2132	fig|394503.7.peg.843	Tsac_2620	Cthe_2743	Ccel_0814
TAG0539	-	-	fig|31899.10.peg.2422|SAMN05216182_2206	fig|394503.7.peg.32	-	-	Ccel_0030
TAG0540	fig|1094508.3.peg.132,fig|1094508.3.peg.1701,fig|1094508.3.peg.1829	fig|203119.11.peg.2433,fig|203119.11.peg.518,fig|203119.11.peg.851,fig|203119.11.peg.923	fig|31899.10.peg.1008|SAMN05216182_0839,fig|31899.10.peg.2280|SAMN05216182_2068,fig|31899.10.peg.2653|SAMN05216182_2413,fig|31899.10.peg.2703|SAMN05216182_2461	fig|394503.7.peg.2082,fig|394503.7.peg.2157,fig|394503.7.peg.2385,fig|394503.7.peg.610	Tsac_0131,Tsac_1678,Tsac_1805	Cthe_2285,Cthe_0491,Cthe_0809,Cthe_0878	Ccel_2026,Ccel_2099,Ccel_2314,Ccel_0588
TAG0542	fig|1094508.3.peg.318	fig|203119.11.peg.2768	fig|31899.10.peg.1074|SAMN05216182_0898	fig|394503.7.peg.274	Tsac_0316	Cthe_2598	Ccel_0260
TAG0545	fig|1094508.3.peg.2702	-	-	-	Tsac_2664	-	-
TAG0598	fig|1094508.3.peg.1460	-	-	-	Tsac_1439	-	-
TAG0612	fig|1094508.3.peg.2374	-	-	-	Tsac_2343	-	-
TAG0621	fig|1094508.3.peg.1595	fig|203119.11.peg.468	-	fig|394503.7.peg.2123	Tsac_1573	Cthe_0443	Ccel_2066
TAG0623	fig|1094508.3.peg.575	fig|203119.11.peg.2887	fig|31899.10.peg.1110|SAMN05216182_0931	fig|394503.7.peg.318	Tsac_0569	Cthe_2713	Ccel_0302
TAG0707	fig|1094508.3.peg.2528	fig|203119.11.peg.1354	fig|31899.10.peg.1051|SAMN05216182_0877,fig|31899.10.peg.1961|SAMN05216182_1747	fig|394503.7.peg.1942	Tsac_2493	Cthe_1283	Ccel_1887
TAG0739	fig|1094508.3.peg.2129	fig|203119.11.peg.1308	fig|31899.10.peg.1738|SAMN05216182_1528	fig|394503.7.peg.1405	Tsac_2102	Cthe_1240	Ccel_1364
TAG0775	-	-	fig|31899.10.peg.2258|SAMN05216182_2046	-	-	-	-
TAG0817	fig|1094508.3.peg.564	fig|203119.11.peg.465	fig|31899.10.peg.2296|SAMN05216182_2084	fig|394503.7.peg.2126	Tsac_0558	Cthe_0440	Ccel_2069
TAG0821	fig|1094508.3.peg.696	-	fig|31899.10.peg.2304|SAMN05216182_2092	-	Tsac_0687	-	-
TAG0828	fig|1094508.3.peg.91	fig|203119.11.peg.572	fig|31899.10.peg.2748|SAMN05216182_2505	-	Tsac_0089	Cthe_0549	-
TAG0829	fig|1094508.3.peg.89	fig|203119.11.peg.570	fig|31899.10.peg.2746|SAMN05216182_2503	fig|394503.7.peg.1192	Tsac_0087	Cthe_0547	Ccel_1156
TAG0836	fig|1094508.3.peg.2391	-	-	-	Tsac_2360	-	-
TAG0844	fig|1094508.3.peg.2388	-	fig|31899.10.peg.931|SAMN05216182_0762	-	Tsac_2357	-	-
TAG0850	-	fig|203119.11.peg.633,fig|203119.11.peg.634	-	fig|394503.7.peg.1812,fig|394503.7.peg.1813	-	Cthe_0608,Cthe_0609	Ccel_1760,Ccel_1761
TAG0851	fig|1094508.3.peg.2076	fig|203119.11.peg.1131	fig|31899.10.peg.1757|SAMN05216182_1547	fig|394503.7.peg.593	Tsac_2050	Cthe_1073	Ccel_0572
TAG0852	-	fig|203119.11.peg.1858	fig|31899.10.peg.134|SAMN05216182_0062	fig|394503.7.peg.486	-	Cthe_1762	Ccel_0468
TAG0873	fig|1094508.3.peg.2462	fig|203119.11.peg.1728,fig|203119.11.peg.1819	-	fig|394503.7.peg.2923	Tsac_2427	-,Cthe_1722	Ccel_2837
TAG0874	fig|1094508.3.peg.1158	-	-	-	Tsac_1145	-	-
TAG0881	-	-	fig|31899.10.peg.2334|SAMN05216182_2121	fig|394503.7.peg.3019	-	-	Ccel_2933
TAG0909	-	fig|203119.11.peg.641	fig|31899.10.peg.1490|SAMN05216182_1288,fig|31899.10.peg.1997|SAMN05216182_1783,fig|31899.10.peg.2000|SAMN05216182_1786	fig|394503.7.peg.1258,fig|394503.7.peg.1434,fig|394503.7.peg.1808,fig|394503.7.peg.692	-	Cthe_0615	Ccel_1218,Ccel_1392,Ccel_1756,Ccel_0669
TAG0967	fig|1094508.3.peg.307	-	fig|31899.10.peg.333|SAMN05216182_0207	-	Tsac_0305	-	-
TAG0999	-	fig|203119.11.peg.2175	-	-	-	Cthe_2049	-
TAG1009	fig|1094508.3.peg.17	fig|203119.11.peg.3389	fig|31899.10.peg.1493|SAMN05216182_1291	fig|394503.7.peg.2143	Tsac_0016	Cthe_3174	Ccel_2085
TAG1020	fig|1094508.3.peg.2431	-	-	-	Tsac_2398	-	-
TAG1069	fig|1094508.3.peg.815	fig|203119.11.peg.190	fig|31899.10.peg.1735|SAMN05216182_1525	fig|394503.7.peg.1385	Tsac_0809	Cthe_0178	Ccel_1344
TAG1073	fig|1094508.3.peg.552	fig|203119.11.peg.2518	fig|31899.10.peg.364|SAMN05216182_0238	fig|394503.7.peg.3569	Tsac_0548	Cthe_2366	Ccel_3487
TAG1075	fig|1094508.3.peg.1032	fig|203119.11.peg.3115	fig|31899.10.peg.2245|SAMN05216182_2034	fig|394503.7.peg.795	Tsac_1020	Cthe_2912	Ccel_0767
TAG1079	fig|1094508.3.peg.1016	fig|203119.11.peg.2899	fig|31899.10.peg.1264|SAMN05216182_1077	fig|394503.7.peg.329	Tsac_1004	Cthe_2725	Ccel_0313
TAG1104	-	-	-	fig|394503.7.peg.1738	-	-	Ccel_1687
TAG1115	fig|1094508.3.peg.2038	fig|203119.11.peg.916	fig|31899.10.peg.2202|SAMN05216182_1984	fig|394503.7.peg.3296	Tsac_2012	Cthe_0872	Ccel_3216
TAG1116	fig|1094508.3.peg.551	fig|203119.11.peg.2517	fig|31899.10.peg.363|SAMN05216182_0237	fig|394503.7.peg.3568	Tsac_0547	Cthe_2365	Ccel_3486
TAG1120	fig|1094508.3.peg.1165	fig|203119.11.peg.2505	fig|31899.10.peg.1701|SAMN05216182_1491	fig|394503.7.peg.3557	Tsac_1151	Cthe_2354	Ccel_3478
TAG1129	-	fig|203119.11.peg.2751	-	fig|394503.7.peg.1371	-	Cthe_2582	Ccel_1331
TAG1131	fig|1094508.3.peg.945	fig|203119.11.peg.2400	fig|31899.10.peg.1081|SAMN05216182_0905	fig|394503.7.peg.87	Tsac_0935	Cthe_2255	Ccel_0083
TAG1142	fig|1094508.3.peg.830	fig|203119.11.peg.2831	fig|31899.10.peg.1092|SAMN05216182_0915	fig|394503.7.peg.3162	Tsac_0823	Cthe_2659	Ccel_3083
TAG1144	fig|1094508.3.peg.381	-	-	-	Tsac_0375	-	-
TAG1163	fig|1094508.3.peg.819	fig|203119.11.peg.1486	-	fig|394503.7.peg.826	Tsac_0812	Cthe_1402	Ccel_0797
TAG1170	-	fig|203119.11.peg.2498	-	-	-	Cthe_2347	-
TAG1176	fig|1094508.3.peg.1446	fig|203119.11.peg.2779	fig|31899.10.peg.1915|SAMN05216182_1701	fig|394503.7.peg.287	Tsac_1426	Cthe_2609	Ccel_0273
TAG1177	fig|1094508.3.peg.549	fig|203119.11.peg.2515	fig|31899.10.peg.361|SAMN05216182_0235	fig|394503.7.peg.3566	Tsac_0545	Cthe_2363	Ccel_3484
TAG1189	fig|1094508.3.peg.2202,fig|1094508.3.peg.2259	-	-	-	Tsac_2175,Tsac_2232	-	-
TAG1196	-	fig|203119.11.peg.1431	fig|31899.10.peg.2330|SAMN05216182_2117	fig|394503.7.peg.3015	-	Cthe_1352	Ccel_2929
TAG1215	fig|1094508.3.peg.1159	fig|203119.11.peg.2875	-	fig|394503.7.peg.3007	Tsac_1146	Cthe_2701	Ccel_2921
TAG1223	fig|1094508.3.peg.757	-	fig|31899.10.peg.2031|SAMN05216182_1822	-	Tsac_0750	-	-
TAG1224	fig|1094508.3.peg.756	fig|203119.11.peg.2558,fig|203119.11.peg.3373	fig|31899.10.peg.2032|SAMN05216182_1823,fig|31899.10.peg.957|SAMN05216182_0787	fig|394503.7.peg.2236,fig|394503.7.peg.25	Tsac_0749	Cthe_2404,Cthe_3159	Ccel_2175,Ccel_0023
TAG1226	fig|1094508.3.peg.539	fig|203119.11.peg.2345	-	fig|394503.7.peg.139	Tsac_0535	Cthe_2204	Ccel_0132
TAG1248	fig|1094508.3.peg.672	fig|203119.11.peg.2223	fig|31899.10.peg.719|SAMN05216182_0562	fig|394503.7.peg.175	Tsac_0664	Cthe_2095	Ccel_0168
TAG1261	-	fig|203119.11.peg.1756	-	-	-	Cthe_1659	-
TAG1264	-	fig|203119.11.peg.1755	-	fig|394503.7.peg.2138	-	Cthe_1658	Ccel_2080
TAG1271	fig|1094508.3.peg.619	fig|203119.11.peg.2662	fig|31899.10.peg.2977|SAMN05216182_2719	fig|394503.7.peg.3519	Tsac_0611	Cthe_2502	Ccel_3440
TAG1277	fig|1094508.3.peg.633	fig|203119.11.peg.3326	fig|31899.10.peg.2131|SAMN05216182_1912	-	Tsac_0625	Cthe_3114	-
TAG1296	fig|1094508.3.peg.546	fig|203119.11.peg.2529	fig|31899.10.peg.357|SAMN05216182_0231	fig|394503.7.peg.7	Tsac_0542	Cthe_2377	Ccel_0007
TAG1332	-	fig|203119.11.peg.309,fig|203119.11.peg.3163	-	fig|394503.7.peg.432	-	Cthe_0292,Cthe_2958	Ccel_0418
TAG1361	fig|1094508.3.peg.639	fig|203119.11.peg.3301	fig|31899.10.peg.351|SAMN05216182_0225	fig|394503.7.peg.2497	Tsac_0631	Cthe_3090	Ccel_2422
TAG1367	fig|1094508.3.peg.992	fig|203119.11.peg.1884	fig|31899.10.peg.2611|SAMN05216182_2376	fig|394503.7.peg.352	Tsac_0981	Cthe_1786	Ccel_0336
TAG1368	-	fig|203119.11.peg.1883	-	fig|394503.7.peg.353	-	Cthe_1785	Ccel_0337
TAG1373	fig|1094508.3.peg.1315	-	-	-	Tsac_1301	-	-
TAG1383	-	fig|203119.11.peg.2357	-	fig|394503.7.peg.2059	-	Cthe_2215	Ccel_2001
TAG1386	fig|1094508.3.peg.2613	fig|203119.11.peg.2052	fig|31899.10.peg.2584|SAMN05216182_2349	fig|394503.7.peg.3480	Tsac_2576	Cthe_1937	Ccel_3402
TAG1402	fig|1094508.3.peg.174	-	-	-	Tsac_0173	-	-
TAG1421	fig|1094508.3.peg.1433	fig|203119.11.peg.2913	fig|31899.10.peg.1162|SAMN05216182_0974	fig|394503.7.peg.838	Tsac_1413	Cthe_2739	Ccel_0809
TAG1423	fig|1094508.3.peg.2561	-	fig|31899.10.peg.2039|SAMN05216182_1831	fig|394503.7.peg.3538	Tsac_2526	-	Ccel_3459
TAG1452	fig|1094508.3.peg.2673	-	-	fig|394503.7.peg.1307	Tsac_2636	-	Ccel_1266
TAG1453	fig|1094508.3.peg.2672	-	-	fig|394503.7.peg.1308	Tsac_2635	-	Ccel_1267
TAG1454	fig|1094508.3.peg.2671	-	-	fig|394503.7.peg.1309	Tsac_2634	-	Ccel_1268
TAG1455	fig|1094508.3.peg.1054,fig|1094508.3.peg.1055,fig|1094508.3.peg.254,fig|1094508.3.peg.2670	fig|203119.11.peg.1901,fig|203119.11.peg.3137,fig|203119.11.peg.3139	fig|31899.10.peg.1321|SAMN05216182_1133,fig|31899.10.peg.2196|SAMN05216182_1978,fig|31899.10.peg.2197|SAMN05216182_1979	fig|394503.7.peg.1222,fig|394503.7.peg.1310,fig|394503.7.peg.817,fig|394503.7.peg.819	Tsac_1042,Tsac_1043,Tsac_0253,Tsac_2633	Cthe_1801,Cthe_2934,Cthe_2936	Ccel_1184,Ccel_1269,Ccel_0789,Ccel_0791
TAG1457	fig|1094508.3.peg.2681	-	-	fig|394503.7.peg.1311	Tsac_2644	-	Ccel_1270
TAG1459	fig|1094508.3.peg.2678	-	-	fig|394503.7.peg.1312	Tsac_2641	-	Ccel_1271
TAG1460	fig|1094508.3.peg.2676	-	-	fig|394503.7.peg.1314	Tsac_2639	-	Ccel_1273
TAG1461	fig|1094508.3.peg.2674	-	-	-	Tsac_2637	-	-
TAG1465	fig|1094508.3.peg.294	fig|203119.11.peg.1108,fig|203119.11.peg.2807	fig|31899.10.peg.1963|SAMN05216182_1749	fig|394503.7.peg.698	Tsac_0292	Cthe_1051,Cthe_2636	Ccel_0675
TAG1467	fig|1094508.3.peg.1496,fig|1094508.3.peg.2575	fig|203119.11.peg.2323	fig|31899.10.peg.1634|SAMN05216182_1430	fig|394503.7.peg.3485	Tsac_1476,Tsac_2540	Cthe_2183	Ccel_3407
TAG1478	fig|1094508.3.peg.2721	fig|203119.11.peg.2391	fig|31899.10.peg.2188|SAMN05216182_1968	fig|394503.7.peg.95	Tsac_2683	Cthe_2248	Ccel_0090
TAG1486	fig|1094508.3.peg.2720	fig|203119.11.peg.2390	fig|31899.10.peg.2187|SAMN05216182_1967	fig|394503.7.peg.96	Tsac_2682	Cthe_2247	Ccel_0091
TAG1487	fig|1094508.3.peg.2719	fig|203119.11.peg.2389	fig|31899.10.peg.2186|SAMN05216182_1966	fig|394503.7.peg.97	Tsac_2681	Cthe_2246	Ccel_0092
TAG1490	fig|1094508.3.peg.2713	fig|203119.11.peg.2382	fig|31899.10.peg.2178|SAMN05216182_1958	fig|394503.7.peg.104	Tsac_2675	Cthe_2239	Ccel_0099
TAG1503	fig|1094508.3.peg.2145	fig|203119.11.peg.100	fig|31899.10.peg.1793|SAMN05216182_1583	fig|394503.7.peg.2633	Tsac_2118	Cthe_0092	Ccel_2559
TAG1536	fig|1094508.3.peg.2515	-	fig|31899.10.peg.2849|SAMN05216182_2602	fig|394503.7.peg.649	Tsac_2480	-	Ccel_0627
TAG1540	fig|1094508.3.peg.1160,fig|1094508.3.peg.2395	fig|203119.11.peg.2877	fig|31899.10.peg.2607|SAMN05216182_2372	fig|394503.7.peg.3006	Tsac_1147,Tsac_2364	Cthe_2703	Ccel_2920
TAG1549	fig|1094508.3.peg.1257	fig|203119.11.peg.328	fig|31899.10.peg.1930|SAMN05216182_1716	fig|394503.7.peg.1455	Tsac_1243	Cthe_0309	Ccel_1413
TAG1551	fig|1094508.3.peg.1371	fig|203119.11.peg.125	fig|31899.10.peg.733|SAMN05216182_0576	fig|394503.7.peg.2355	Tsac_1357	Cthe_0116	Ccel_2287
TAG1552	fig|1094508.3.peg.2523	-	-	-	Tsac_2488	-	-
TAG1568	fig|1094508.3.peg.219	-	-	-	Tsac_0219	-	-
TAG1581	-	-	-	fig|394503.7.peg.2876	-	-	Ccel_2788
TAG1582	-	-	-	fig|394503.7.peg.2875	-	-	Ccel_2787
TAG1584	-	-	-	fig|394503.7.peg.2874	-	-	Ccel_2786
TAG1585	-	-	-	fig|394503.7.peg.2871	-	-	Ccel_2783
TAG1586	-	-	-	fig|394503.7.peg.2870	-	-	Ccel_2782
TAG1587	-	-	-	fig|394503.7.peg.2869	-	-	Ccel_2781
TAG1590	-	-	-	fig|394503.7.peg.2868	-	-	Ccel_2780
TAG1592	-	-	-	fig|394503.7.peg.2860	-	-	Ccel_2772
TAG1593	-	-	-	fig|394503.7.peg.2859	-	-	Ccel_2771
TAG1594	-	-	-	fig|394503.7.peg.2858	-	-	Ccel_2770
TAG1601	-	-	-	fig|394503.7.peg.2844	-	-	Ccel_2755
TAG1602	-	-	-	fig|394503.7.peg.2843	-	-	-
TAG1605	-	fig|203119.11.peg.1732	-	fig|394503.7.peg.2841	-	Cthe_1635	Ccel_2752
TAG1611	-	-	-	fig|394503.7.peg.2835	-	-	Ccel_2747
TAG1615	-	-	-	fig|394503.7.peg.2824	-	-	Ccel_2738
TAG1616	-	-	-	fig|394503.7.peg.2823	-	-	Ccel_2737
TAG1622	-	fig|203119.11.peg.547	-	-	-	Cthe_0522	-
